
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
   0.00083819629    0.00020807855    0.00094333846 
   0.00088395724    0.00021943851    0.00099483959 
   0.00097937198    0.00024312480     0.0011022230 
    0.0010102017    0.00025077814     0.0011369200 
   0.00060247809    0.00014956254    0.00067805209 
   0.00054530034    0.00013536842    0.00061370205 
   0.00089362964    0.00022183964     0.0010057253 
   0.00061355587    0.00015231255    0.00069051946 
   0.00050619789    0.00012566141    0.00056969465 
   0.00067786922    0.00016827806    0.00076290018 
   0.00056578250    0.00014045302    0.00063675346 
   0.00069283134    0.00017199234    0.00077973913 
   0.00075336305    0.00018701907    0.00084786385 
   0.00080816137    0.00020062252    0.00090953600 
   0.00049149528    0.00012201155    0.00055314776 
   0.00061139735    0.00015177671    0.00068809018 
    0.0012127831    0.00030106808     0.0013649129 
    0.0011759821    0.00029193240     0.0013234956 
    0.0011178537    0.00027750228     0.0012580757 
    0.0015997713    0.00039713622     0.0018004444 
    0.0012992043    0.00032252176     0.0014621746 
    0.0015528979    0.00038550008     0.0017476912 
