
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
   0.00031722290    0.00034101461 
   0.00033031937    0.00035509332 
   0.00034397205    0.00036976995 
   0.00043438396    0.00046696276 
   0.00030340324    0.00032615848 
   0.00033306845    0.00035804859 
   0.00023907415    0.00025700472 
   0.00025433762    0.00027341294 
   0.00024716453    0.00026570187 
   0.00025421022    0.00027327598 
   0.00021412545    0.00023018486 
   0.00025889896    0.00027831638 
   0.00026459389    0.00028443843 
   0.00034750716    0.00037357020 
   0.00024751317    0.00026607666 
   0.00037344039    0.00040144842 
   0.00032445778    0.00034879212 
   0.00048748042    0.00052404146 
   0.00054582167    0.00058675829 
   0.00059993612    0.00064493133 
   0.00049169549    0.00052857265 
   0.00058029077    0.00062381258 
   0.00061738573    0.00066368966 
   0.00076017192    0.00081718482 
   0.00057486930    0.00061798450 
   0.00069641584    0.00074864703 
   0.00053791685    0.00057826061 
   0.00077361026    0.00083163103 
   0.00088567290    0.00095209836 
    0.0019319977     0.0020768975 
    0.0023712411     0.0025490842 
    0.0031157151     0.0033493937 
    0.0036425758     0.0039157689 
    0.0044958739     0.0048330645 
    0.0031617811     0.0033989147 
    0.0043500758     0.0046763315 
    0.0041752594     0.0044884039 
    0.0048218173     0.0051834536 
    0.0042326925     0.0045501444 
    0.0043622473     0.0046894159 
    0.0037352996     0.0040154471 
    0.0035620926     0.0038292496 
    0.0033162433     0.0035649616 
    0.0045501719     0.0048914348 
    0.0033454199     0.0035963264 
    0.0040069144     0.0043074330 
    0.0033555766     0.0036072449 
    0.0041117914     0.0044201758 
    0.0037692591     0.0040519535 
    0.0048706678     0.0052359679 
    0.0049883300     0.0053624547 
    0.0055440088     0.0059598094 
    0.0052918777     0.0056887685 
    0.0076017192     0.0081718482 
    0.0063874367     0.0068664944 
     0.023213862      0.024954901 
      0.12466010       0.13400960 
      0.27235319       0.29277968 
      0.25952275       0.27898696 
      0.24200813       0.26015874 
      0.18636845       0.20034608 
      0.25175692       0.27063869 
      0.32368652       0.34796301 
      0.47782235       0.51365902 
      0.41014330       0.56907383 
      0.71928813       0.75995870 
      0.50881798       0.50773308 
      0.16562761       0.44424150 
      0.99813506       0.68810826 
     0.080995531       0.14555719 
      0.24218692        1.6841734 
      0.24891136       0.39368633 
       1.6040172     0.0096461514 
       1.9691245     0.0026845597 
       2.8981270        0.0000000 
       4.0462571        3.9118245 
       5.8096284        3.6289559 
       4.0841427       0.63563873 
       2.2378232       0.15385893 
       2.0434995      0.038936587 
       2.5238061      0.046660907 
       1.2153831       0.16661469 
      0.41046356       0.10578958 
       1.0271961       0.15399750 
       1.3241212      0.073454901 
       2.3145268       0.18113688 
       3.7896312       0.21814477 
       4.0051735       0.55005653 
       9.7023477        3.0053213 
       11.468585        1.7151864 
       6.2502088        1.4060683 
       7.1892041       0.35980841 
       16.225408        1.4406428 
       10.021859       0.58460842 
       17.225593       0.65430549 
       23.608984        1.3985318 
       94.464806        12.647809 
       84.943994        19.452799 
       75.525873        12.176801 
       63.659492        5.1100595 
       103.48717      0.048301644 
      0.38543626        0.0000000 
       60.005512        10.991891 
       158.59119        16.644449 
       63.737017        8.0529611 
       22.192433        2.2881280 
      0.27849000       0.58450517 
      0.27932375        1.2017818 
      0.81986886        0.0000000 
