
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
       0.0000000        0.0000000 
   7.5855839e-05    9.0678245e-05 
   9.0153808e-05    0.00010777007 
   9.3677642e-05    0.00011198247 
   0.00011117693    0.00013290116 
   8.9335086e-05    0.00010679137 
   8.7768712e-05    0.00010491892 
   6.2588714e-05    7.4818693e-05 
   4.3241641e-05    5.1691157e-05 
   4.5404896e-05    5.4277117e-05 
   3.6111254e-05    4.3167476e-05 
   5.1202692e-05    6.1207815e-05 
   7.0661094e-05    8.4468434e-05 
   7.2059725e-05    8.6140361e-05 
   8.8941545e-05    0.00010632093 
   7.2878623e-05    8.7119274e-05 
   9.8407344e-05    0.00011763636 
   8.4941826e-05    0.00010153965 
   8.2879812e-05    9.9074718e-05 
   0.00010026914    0.00011986197 
   8.5222559e-05    0.00010187524 
   0.00011757655    0.00014055128 
   0.00015837831    0.00018932580 
   0.00016813936    0.00020099418 
   0.00019455963    0.00023257702 
   0.00016926648    0.00020234154 
   0.00018351640    0.00021937593 
   0.00014082461    0.00016834206 
   0.00013152666    0.00015722727 
   0.00016270088    0.00019449300 
   0.00027444553    0.00032807282 
   0.00056702240    0.00067781988 
   0.00085036970     0.0010165339 
   0.00099202222     0.0011858656 
    0.0011506812     0.0013755270 
   0.00093096563     0.0011128785 
    0.0011463126     0.0013703047 
    0.0010930672     0.0013066550 
   0.00081978945    0.00097997819 
   0.00077755883    0.00092949561 
   0.00061966912    0.00074075389 
   0.00089320252     0.0010677363 
   0.00097219918     0.0011621691 
   0.00090314855     0.0010796258 
    0.0011645784     0.0013921396 
   0.00098503686     0.0011775153 
    0.0010558842     0.0012622064 
   0.00087847731     0.0010501338 
   0.00069907319    0.00083567370 
   0.00069242465    0.00082772602 
   0.00069189162    0.00082708883 
    0.0011928331     0.0014259154 
    0.0015131220     0.0018087895 
    0.0014411945     0.0017228072 
    0.0019455963     0.0023257702 
    0.0018807386     0.0022482393 
    0.0061172133     0.0073125309 
     0.032635544      0.039012605 
     0.046304590      0.055352614 
     0.047675140      0.056990972 
     0.034377913      0.041095437 
     0.044565306      0.053273469 
     0.068711821      0.082138269 
     0.088153063       0.10537837 
      0.12229462       0.14619127 
      0.22557882       0.37681916 
      0.14736495       0.19923741 
     0.021702055      0.032987123 
      0.12582563      0.065480683 
     0.084438193      0.073095749 
     0.032915171      0.016457585 
     0.056475212      0.052441268 
     0.030478941      0.021589250 
     0.046852736        0.0000000 
     0.021476477      0.010738239 
      0.10026492       0.87731805 
      0.90451606       0.35682744 
     0.099868392      0.078078925 
       1.8839808        2.2280121 
      0.79814320        1.0797600 
      0.70697518       0.84119415 
      0.71499094        1.6330887 
     0.083959503       0.78921933 
      0.24313788       0.13934218 
    0.0084334971     0.0016866994 
     0.013545079        0.0000000 
      0.10374056     0.0064837848 
       0.0000000       0.18613814 
     0.039649286        1.0626009 
       0.0000000      0.090241679 
       0.0000000      0.094582293 
      0.42208184       0.20124026 
       1.8738553       0.11876548 
       3.7887560        4.1280476 
       30.818376        7.9130927 
       6.6204857        3.2701835 
       5.8739008        7.8476414 
       15.124101        5.3153910 
       12.947863        12.344807 
       16.982190        33.061734 
       73.063815        26.266507 
       148.78695        66.504209 
       62.072583        2.7712867 
       67.088285        86.491244 
       67.182757        35.563106 
       97.320040        28.774655 
       45.057624        48.221415 
       29.459751        27.696515 
       28.296875        21.723448 
       16.866220        16.837953 
