
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
   0.00026763461    5.8085533e-05    0.00035586580 
   0.00028224600    6.1256686e-05    0.00037529413 
   0.00031271175    6.7868760e-05    0.00041580354 
   0.00032255563    7.0005206e-05    0.00042889266 
   0.00019237020    4.1750674e-05    0.00025578894 
   0.00017411344    3.7788357e-05    0.00023151348 
   0.00028533438    6.1926966e-05    0.00037940065 
   0.00019590731    4.2518346e-05    0.00026049214 
   0.00016162810    3.5078626e-05    0.00021491209 
   0.00021644245    4.6975147e-05    0.00028779711 
   0.00018065336    3.9207735e-05    0.00024020941 
   0.00022121983    4.8011997e-05    0.00029414945 
   0.00024054750    5.2206737e-05    0.00031984887 
   0.00025804451    5.6004165e-05    0.00034311413 
   0.00015693358    3.4059761e-05    0.00020866993 
   0.00019521810    4.2368764e-05    0.00025957572 
   0.00038723951    8.4043739e-05    0.00051490088 
   0.00037548902    8.1493497e-05    0.00049927661 
   0.00035692872    7.7465300e-05    0.00047459753 
   0.00051080418    0.00011086135    0.00067920116 
