
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
       0.0000000        0.0000000        0.0000000 
   0.00059198026    0.00079995001    0.00046512735 
   0.00068993908    0.00093232292    0.00054209499 
   0.00079835268     0.0010788235    0.00062727711 
   0.00098032502     0.0013247249    0.00077025537 
   0.00086743656     0.0011721774    0.00068155730 
   0.00063458254    0.00085751897    0.00049860057 
   0.00055793922    0.00075394994    0.00043838082 
   0.00036130573    0.00048823675    0.00028388307 
   0.00045589984    0.00061606291    0.00035820702 
   0.00037935453    0.00051262631    0.00029806427 
   0.00039958668    0.00053996625    0.00031396096 
   0.00054076305    0.00073073957    0.00042488525 
   0.00061411745    0.00082986426    0.00048252086 
   0.00078426000     0.0010597799    0.00061620429 
   0.00070764561    0.00095624997    0.00055600726 
   0.00071150164    0.00096146067    0.00055903700 
   0.00075720323     0.0010232178    0.00059494539 
   0.00069250264    0.00093578710    0.00054410922 
    0.0010067788     0.0013604722    0.00079104050 
   0.00089527669     0.0012097981    0.00070343169 
   0.00091756941     0.0012399225    0.00072094740 
    0.0012120551     0.0016378646    0.00095232902 
